link,strikethrough_price,sold_price,property_type,address
/on/scarborough-real-estate/8-willowhurst-cres/home/0Zaw5Yo9E007n961/,"$999,999","$980,000",Detached,"8 Willowhurst Cres , Scarborough - Wexford-Maryvale"
/on/north-york-real-estate/24-glen-park-ave/home/BXeEn7X0Z907rPo8/,"$2,995,000","$2,800,000",Detached,"24 Glen Park Ave , North York - Englemount-Lawrence"
/on/scarborough-real-estate/58-rhydwen-ave/home/ZNkKJ3JaDkW7d4V6/,"$1,599,000","$1,569,000",Detached,"58 Rhydwen Ave , Scarborough - Birchcliffe-Cliffside"
/on/scarborough-real-estate/55-delwood-dr/home/MB5bO3xKvmW7kWVP/,"$1,438,000","$1,400,000",Detached,"55 Delwood Dr , Scarborough - Clairlea-Birchmount"
/on/toronto-real-estate/6-25-stafford-st/home/a6zqW7dnbNeY5eZE/,"$869,000","$835,000",Condo Townhouse,"6 - 25 Stafford St , Toronto - Niagara"
/on/scarborough-real-estate/10-vesper-crt/home/DnM697k6Jkbybmwe/,"$899,900","$1,069,000",Detached,"10 Vesper Crt , Scarborough - Woburn"
/on/scarborough-real-estate/10-30-livingston-rd/home/r56k97wLDwe3KRjD/,"$649,900","$625,000",Condo Townhouse,"10 - 30 Livingston Rd , Scarborough - Guildwood"
/on/scarborough-real-estate/95-vauxhall-dr/home/Zaw5Yo5wX2p7n961/,"$899,000","$899,000",Detached,"95 Vauxhall Dr , Scarborough - Dorset Park"
/on/north-york-real-estate/157-mcallister-rd/home/EXrx30Xkxzl3OklN/,"$1,260,000","$1,200,000",Detached,"157 Mcallister Rd , North York - Clanton Park"
/on/toronto-real-estate/6-badgerow-ave/home/XeEn7X6NzoMYrPo8/,"$1,120,000","$1,105,000",Semi-Detached,"6 Badgerow Ave , Toronto - South Riverdale"
/on/toronto-real-estate/4-185-carlton-st-s/home/gJRv53KjLe27VPW4/,"$799,900","$850,000",Condo Townhouse,"4 - 185 CARLTON St , Toronto - Cabbagetown-South St. James Town"
/on/scarborough-real-estate/98-south-woodrow-blvd/home/ZEXrx30z6VnyOklN/,"$799,000","$860,000",Detached,"98 South Woodrow Blvd , Scarborough - Birchcliffe-Cliffside"
/on/toronto-real-estate/744-woodbine-ave/home/K8OgYBVKkJzYJmG2/,"$725,000","$700,000",Semi-Detached,"744 Woodbine Ave , Toronto - Woodbine Corridor"
/on/north-york-real-estate/46-clifton-ave/home/ZNkKJ3JPrjWyd4V6/,"$1,399,500","$1,379,000",Detached,"46 Clifton Ave , North York - Bathurst Manor"
/on/north-york-real-estate/70-721-lawrence-ave-w/home/VgAaOyLm4V57GxMb/,"$799,999","$792,500",Condo Townhouse,"70 - 721 Lawrence Ave W , North York - Yorkdale-Glen Park"
/on/toronto-real-estate/35-via-italia/home/xLkv3V9dzOZ7DBNr/,"$640,000","$753,000",Semi-Detached,"35 Via Italia , Toronto - Corso Italia-Davenport"
/on/toronto-real-estate/332-st-johns-rd/home/kbEDRYaQ5mAY1VaB/,"$1,149,000","$1,412,000",Detached,"332 St Johns Rd , Toronto - Runnymede-Bloor West Village"
/on/toronto-real-estate/537-hillsdale-ave-e/home/0ZxwR7Mz9OB3KabB/,"$1,735,000","$1,685,000",Detached,"537 Hillsdale Ave E , Toronto - Mount Pleasant East"
/on/toronto-real-estate/402-woodfield-rd/home/weQp5yOmrEB3d0ZE/,"$899,900","$1,060,000",Detached,"402 Woodfield Rd , Toronto - Greenwood-Coxwell"
/on/toronto-real-estate/299-kane-ave/home/L4KAX7NNoMP7eRPJ/,"$798,000","$940,000",Detached,"299 Kane Ave , Toronto - Keelesdale-Eglinton West"
/on/toronto-real-estate/254-cranbrooke-ave/home/LzQ1y5E9X2myqdeK/,"$1,550,000","$1,565,000",Detached,"254 Cranbrooke Ave , Toronto - Lawrence Park North"
/on/toronto-real-estate/17-taunton-rd/home/56k97wqo9d1YKRjD/,"$1,249,900","$1,410,000",Detached,"17 Taunton Rd , Toronto - Mount Pleasant East"
/on/toronto-real-estate/home/eQp5yO82WLv7d0ZE/,$-,,,"116 Roxborough Dr , Toronto - Rosedale-Moore Park"
/on/toronto-real-estate/home/0J6Em7bAn6GyXBeq/,$-,,,"849 Coxwell Ave , Toronto - Danforth Village-East York"
/on/north-york-real-estate/2-slidell-cres/home/eVbOYEp2zPd3x2P0/,"$878,800","$821,000",Semi-Detached,"2 Slidell Cres , North York - Parkwoods-Donalda"
/on/scarborough-real-estate/21-scotia-ave/home/knbq6y1GmQx3o9DA/,"$699,999","$730,000",Semi-Detached,"21 Scotia Ave , Scarborough - Oakridge"
/on/toronto-real-estate/234-bingham-ave/home/gaQmD7z0BP4YJ9Bo/,"$1,249,999","$1,150,000",Semi-Detached,"234 Bingham Ave , Toronto - East End-Danforth"
/on/toronto-real-estate/134-banff-rd/home/oK8OgYBngnXYJmG2/,"$1,249,000","$1,225,000",Detached,"134 Banff Rd , Toronto - Mount Pleasant East"
/on/north-york-real-estate/269-david-dunlap-circ/home/xmZRW7n2pVo7EBO9/,"$1,099,900","$1,250,000",Freehold Townhouse,"269 David Dunlap Circ , North York - Banbury-Don Mills"
/on/scarborough-real-estate/28-samya-crt/home/VLaGyG2EmvGYW1ZD/,"$799,999","$958,000",Detached,"28 Samya Crt , Scarborough - Wexford-Maryvale"
/on/toronto-real-estate/49-o-connor-dr/home/aQmD7znO9pM7J9Bo/,"$849,900","$955,000",Detached,"49 O'Connor Dr , Toronto - East York"
/on/scarborough-real-estate/161-heale-ave-e/home/RdXze3e9QRO38m9K/,"$1,099,900","$1,050,000",Detached,"161 Heale Ave E , Scarborough - Birchcliffe-Cliffside"
/on/toronto-real-estate/1737-dundas-st-e/home/aD6p7811oo63wRQr/,"$1,199,000","$1,370,000",Semi-Detached,"1737 Dundas St E , Toronto - Greenwood-Coxwell"
/on/north-york-real-estate/269-david-dunlap-circ/home/xmZRW7n2pVo7EBO9/,"$1,099,900","$1,250,000",Freehold Townhouse,"269 David Dunlap Circ , North York - Banbury-Don Mills"
/on/north-york-real-estate/5-48-three-valleys-dr/home/dXze3eKEDzvy8m9K/,"$699,000","$750,000",Condo Townhouse,"5 - 48 Three Valleys Dr , North York - Parkwoods-Donalda"
/on/toronto-real-estate/32-foxbar-rd/home/L5VXv3lKmLV7j2q8/,"$2,450,000","$2,456,000",Detached,"32 Foxbar Rd , Toronto - Yonge-St. Clair"
/on/scarborough-real-estate/21-mcintosh-st/home/2Z5BX32xjD1yDar0/,"$949,900","$921,000",Detached,"21 Mcintosh St , Scarborough - Birchcliffe-Cliffside"
/on/toronto-real-estate/120-glenview-ave/home/dXawjy46Q63rR184/,"$3,650,000","$3,430,000",Detached,"120 Glenview Ave , Toronto - Lawrence Park South"
/on/toronto-real-estate/32-lemay-rd/home/AKv53DDPG6j3MnxB/,"$1,499,000","$1,700,000",Semi-Detached,"32 Lemay Rd , Toronto - Mount Pleasant East"
/on/scarborough-real-estate/41-janet-blvd/home/N0A9X3jreVm3vgxV/,"$1,099,000","$1,085,000",Detached,"41 Janet Blvd , Scarborough - Wexford-Maryvale"
/on/scarborough-real-estate/24-stevenvale-dr/home/aD6p781eZ1z3wRQr/,"$1,049,000","$1,025,786",Detached,"24 Stevenvale Dr , Scarborough - Woburn"
/on/toronto-real-estate/518-25-laidlaw-st/home/damgL7ADoD2yZ1MW/,"$1,329,900","$1,298,000",Condo Townhouse,"518 - 25 Laidlaw St , Toronto - South Parkdale"
/on/toronto-real-estate/219-boon-ave/home/NAKv53DvW6yMnxBV/,"$1,395,000","$1,310,000",Semi-Detached,"219 Boon Ave , Toronto - Corso Italia-Davenport"
/on/toronto-real-estate/79-marmot-st/home/EeVbOYEDXdB3x2P0/,"$1,999,999","$1,950,000",Detached,"79 Marmot St , Toronto - Mount Pleasant East"
/on/toronto-real-estate/51-hewitt-ave/home/zVwod7vX922Y5mGN/,"$3,850,000","$3,700,000",Detached,"51 Hewitt Ave , Toronto - High Park-Swansea"
/on/toronto-real-estate/132-shuter-st/home/Xawjy41OBaB7rR18/,"$1,450,000","$1,280,000",Freehold Townhouse,"132 Shuter St , Toronto - Moss Park"
/on/toronto-real-estate/104-roosevelt-road/home/amgL7A4vempyZ1MW/,"$949,800","$955,000",Detached,"104 Roosevelt Rd , Toronto - Danforth Village-East York"
/on/scarborough-real-estate/20-bayard-ave/home/BXeEn7X2V6MYrPo8/,"$940,000","$900,000",Detached,"20 Bayard Ave , Scarborough - Wexford-Maryvale"
/on/toronto-real-estate/163-balsam-ave/home/J6Em7bnxm4Q7XBeq/,"$1,689,000","$1,620,000",Detached,"163 Balsam Ave , Toronto - The Beaches"
/on/toronto-real-estate/117-westmount-ave/home/Zaw5Yo5a9pD7n961/,"$1,269,900","$1,520,000",Detached,"117 Westmount Ave , Toronto - Corso Italia-Davenport"
/on/toronto-real-estate/508-pape-ave/home/02Zpj39G6wPyDrK8/,"$989,000","$1,245,000",Semi-Detached,"508 Pape Ave , Toronto - North Riverdale"
/on/north-york-real-estate/50-dorsey-dr/home/ZxwR7MwJQOxYKabB/,"$999,000","$940,000",Detached,"50 Dorsey Dr , North York - Maple Leaf"
/on/toronto-real-estate/14-columbine-ave/home/a6zqW7dJbVPY5eZE/,"$1,799,000","$1,794,000",Semi-Detached,"14 Columbine Ave , Toronto - The Beaches"
/on/north-york-real-estate/2706-bayview-ave/home/b1DBW7R2M17qlApz/,"$4,998,000","$5,199,000",Detached,"2706 Bayview Ave , North York - St. Andrew-Windfields"
/on/toronto-real-estate/124-coxwell-ave/home/02Zpj39EgXM3DrK8/,"$1,049,000","$980,000",Semi-Detached,"124 Coxwell Ave , Toronto - Greenwood-Coxwell"
/on/scarborough-real-estate/30-glenda-rd/home/L5VXv3ljpbgyj2q8/,"$969,000","$950,000",Semi-Detached,"30 Glenda Rd , Scarborough - Scarborough Village"
/on/toronto-real-estate/44-st-hubert-ave/home/9w8o3m5a9NJ3GKjm/,"$989,000","$900,000",Detached,"44 St Hubert Ave , Toronto - East York"
/on/toronto-real-estate/46-bowood-ave/home/4KAX7NOdmmx3eRPJ/,"$2,050,000","$2,033,000",Detached,"46 Bowood Ave , Toronto - Lawrence Park North"
/on/scarborough-real-estate/85-marcos-blvd/home/XeEn7X6Na4KYrPo8/,"$949,900","$1,035,786",Detached,"85 Marcos Blvd , Scarborough - Bendale"
/on/toronto-real-estate/298-lumsden-ave/home/obqB176ExaByZajD/,"$849,000","$870,000",Detached,"298 Lumsden Ave , Toronto - Woodbine-Lumsden"
/on/toronto-real-estate/145-springhurst-ave/home/zVwod7vO6p35mGNk/,"$1,668,888","$1,600,000",Detached,"145 Springhurst Ave , Toronto - South Parkdale"
/on/toronto-real-estate/101-maria-st/home/xLkv3V9dorz7DBNr/,"$1,439,000","$1,500,000",Freehold Townhouse,"101 Maria St , Toronto - Junction Area"
/on/north-york-real-estate/27-sagebrush-lane/home/oK8OgYBab9x3JmG2/,"$1,699,000","$1,800,888",Detached,"27 Sagebrush Lane , North York - Parkwoods-Donalda"
/on/toronto-real-estate/16-clyde-ave/home/NAKv53DoKKE7MnxB/,"$4,899,000","$4,325,000",Detached,"16 Clyde Ave , Toronto - Bedford Park-Nortown"
/on/north-york-real-estate/114-760-lawrence-ave-w/home/2Z5BX32raNl3Dar0/,"$599,900","$620,000",Condo Townhouse,"114 - 760 Lawrence Ave W , North York - Yorkdale-Glen Park"
/on/north-york-real-estate/108-bartley-dr/home/amgL7A4kWAmyZ1MW/,"$899,000","$1,050,000",Freehold Townhouse,"108 Bartley Dr , North York - Victoria Village"
/on/scarborough-real-estate/20-emcarr-dr/home/VaD6p78mZqz3wRQr/,"$1,199,880","$1,200,000",Detached,"20 Emcarr Dr , Scarborough - West Hill"
/on/north-york-real-estate/35-crossburn-dr/home/oK8OgYBpmoX7JmG2/,"$4,298,000","$3,935,000",Detached,"35 Crossburn Dr , North York - Banbury-Don Mills"
/on/scarborough-real-estate/991-pharmacy-ave/home/5xLkv3VONkQYDBNr/,"$1,399,999","$1,650,000",Detached,"991 Pharmacy Ave , Scarborough - Wexford-Maryvale"
/on/north-york-real-estate/201-fenn-ave/home/jAXw7QwEzRkYQOzg/,"$2,088,000","$1,975,000",Detached,"201 Fenn Ave , North York - St. Andrew-Windfields"
/on/toronto-real-estate/148-moore-ave/home/02Zpj39zaxgYDrK8/,"$1,899,999","$1,848,000",Semi-Detached,"148 Moore Ave , Toronto - Rosedale-Moore Park"
/on/toronto-real-estate/69-petman-ave/home/damgL7Avxnm3Z1MW/,"$2,095,000","$2,060,000",Detached,"69 Petman Ave , Toronto - Mount Pleasant East"
/on/toronto-real-estate/28-bracken-ave/home/02Zpj39EjGk3DrK8/,"$5,575,000","$5,125,000",Detached,"28 Bracken Ave , Toronto - The Beaches"
/on/toronto-real-estate/765-kingston-rd/home/B5bO3xX2RpW3kWVP/,"$799,900","$800,000",Detached,"765 Kingston Rd , Toronto - The Beaches"
/on/toronto-real-estate/347-lansdowne-ave/home/BXeEn7XOPaqyrPo8/,"$1,399,900","$1,368,000",Semi-Detached,"347 Lansdowne Ave , Toronto - Dufferin Grove"
/on/north-york-real-estate/204-roywood-dr/home/VgAaOyLpqlmyGxMb/,"$1,099,000","$1,050,000",Semi-Detached,"204 Roywood Dr , North York - Parkwoods-Donalda"
/on/toronto-real-estate/33-welland-ave/home/obqB176rOnv7ZajD/,"$4,495,000","$4,300,000",Detached,"33 Welland Ave , Toronto - Rosedale-Moore Park"
/on/north-york-real-estate/57-a-hopperton-dr/home/0A9X3jP2RoayvgxV/,"$2,880,000","$3,080,000",Detached,"57 A Hopperton Dr , North York - St. Andrew-Windfields"
/on/toronto-real-estate/83-rogers-rd/home/6VLaGyGEKDK3W1ZD/,"$1,179,000","$1,150,000",Semi-Detached,"83 Rogers Rd , Toronto - Oakwood Village"
/on/toronto-real-estate/25-budgell-terr/home/gAaOyL8dM9ZyGxMb/,"$1,399,000","$1,318,000",Freehold Townhouse,"25 Budgell Terr , Toronto - High Park-Swansea"
/on/scarborough-real-estate/67-seminole-ave/home/XeEn7X6N2JqYrPo8/,"$889,999","$875,000",Detached,"67 Seminole Ave , Scarborough - Bendale"
/on/north-york-real-estate/43e-green-belt-dr/home/jJKdOYrlw4K754lW/,"$1,299,000","$1,275,000",Freehold Townhouse,"43E Green Belt Dr , North York - Banbury-Don Mills"
/on/toronto-real-estate/250-campbell-ave/home/x9w8o3mXVRJ7GKjm/,"$1,089,000","$999,999",Semi-Detached,"250 Campbell Ave , Toronto - Dovercourt-Wallace Emerson-Junction"
/on/toronto-real-estate/127-sherwood-ave/home/JjAXw7QWnkbYQOzg/,"$3,495,000","$3,250,000",Detached,"127 Sherwood Ave , Toronto - Mount Pleasant East"
/on/toronto-real-estate/57-branstone-rd/home/JRv53KDqJ9XYVPW4/,"$1,198,000","$1,145,000",Detached,"57 Branstone Rd , Toronto - Caledonia-Fairbank"
/on/toronto-real-estate/161-robina-ave/home/BGMnKYqz5Wdyw1Qr/,"$1,595,000","$1,570,000",Detached,"161 Robina Ave , Toronto - Oakwood Village"
/on/scarborough-real-estate/98-flora-dr/home/jJKdOYrzz8bY54lW/,"$1,080,000","$1,049,900",Detached,"98 Flora Dr , Scarborough - Wexford-Maryvale"
/on/toronto-real-estate/81-auburn-ave/home/wJKR7P8dWN17XeLP/,"$1,099,000","$990,000",Detached,"81 Auburn Ave , Toronto - Corso Italia-Davenport"
/on/toronto-real-estate/508-harvie-ave/home/0Zaw5Yo2e823n961/,"$839,000","$870,000",Detached,"508 Harvie Ave , Toronto - Caledonia-Fairbank"
/on/toronto-real-estate/280-roselawn-ave/home/L5VXv3lllLO3j2q8/,"$1,549,900","$1,510,000",Semi-Detached,"280 Roselawn Ave , Toronto - Yonge-Eglinton"
/on/scarborough-real-estate/138-pilkington-dr/home/XeEn7X6N0bEYrPo8/,"$925,000","$915,000",Freehold Townhouse,"138 Pilkington Dr , Scarborough - Clairlea-Birchmount"
/on/toronto-real-estate/39-woburn-ave/home/bqB176WB50M3ZajD/,"$1,288,000","$1,475,280",Semi-Detached,"39 Woburn Ave , Toronto - Lawrence Park North"
/on/scarborough-real-estate/71a-natal-ave/home/L5VXv3lAJvAYj2q8/,"$1,449,000","$1,420,000",Detached,"71A Natal Ave , Scarborough - Birchcliffe-Cliffside"
/on/toronto-real-estate/242-forest-hill-rd/home/jAXw7QwlMwMYQOzg/,"$5,300,000","$4,900,000",Detached,"242 Forest Hill Rd , Toronto - Forest Hill South"
/on/north-york-real-estate/230-reiner-rd/home/JRv53KDqLExYVPW4/,"$2,239,000","$2,130,000",Detached,"230 Reiner Rd , North York - Clanton Park"
/on/toronto-real-estate/1-riverdale-ave/home/B5bO3xX2mvd3kWVP/,"$2,099,000","$2,100,000",Semi-Detached,"1 Riverdale Ave , Toronto - North Riverdale"
/on/toronto-real-estate/1-auburn-ave/home/0J6Em7b5Z8ByXBeq/,"$829,000","$765,000",Semi-Detached,"1 Auburn Ave , Toronto - Corso Italia-Davenport"
/on/scarborough-real-estate/39-heathfield-dr/home/0Zaw5YoBDQV3n961/,"$1,399,999","$1,345,000",Detached,"39 Heathfield Dr , Scarborough - Scarborough Village"
/on/toronto-real-estate/123-415-jarvis-st/home/gJRv53KNVpo7VPW4/,"$649,000","$617,430",Condo Townhouse,"123 - 415 Jarvis St , Toronto - Cabbagetown-South St. James Town"
/on/scarborough-real-estate/8-bethune-blvd/home/JjAXw7Q4NQpyQOzg/,"$999,000","$1,200,000",Detached,"8 Bethune Blvd , Scarborough - Guildwood"
/on/toronto-real-estate/36-ellsworth-ave/home/MWBVyZ9LmEXYKemj/,"$1,275,000","$1,500,000",Semi-Detached,"36 Ellsworth Ave , Toronto - Wychwood"
/on/scarborough-real-estate/31-annis-rd/home/5VXv3lXKpPw3j2q8/,"$1,699,000","$1,699,000",Detached,"31 Annis Rd , Scarborough - Scarborough Village"
/on/north-york-real-estate/6-high-point-rd/home/aD6p781prwz3wRQr/,"$19,880,000","$17,000,000",Detached,"6 High Point Rd , North York - Bridle Path-Sunnybrook-York Mills"
/on/toronto-real-estate/1052-lansdowne-ave/home/dXze3eKERkLy8m9K/,"$999,900","$1,195,000",Freehold Townhouse,"1052 Lansdowne Ave , Toronto - Dovercourt-Wallace Emerson-Junction"
/on/toronto-real-estate/587-mcroberts-ave/home/dXze3eKEdKpy8m9K/,"$980,000","$960,000",Semi-Detached,"587 McRoberts Ave , Toronto - Caledonia-Fairbank"
/on/toronto-real-estate/722b-kingston-rd/home/BGMnKYqmQRbYw1Qr/,"$1,189,000","$1,160,000",Semi-Detached,"722B Kingston Rd , Toronto - East End-Danforth"
/on/toronto-real-estate/4-cluny-ave/home/kbEDRYaXV8131VaB/,"$8,750,000","$7,500,000",Detached,"4 Cluny Ave , Toronto - Rosedale-Moore Park"
/on/north-york-real-estate/35-wilket-rd/home/b1DBW7Rz4OD7qlAp/,"$11,880,000","$10,400,000",Detached,"35 Wilket Rd , North York - Bridle Path-Sunnybrook-York Mills"
/on/north-york-real-estate/44-hesketh-crt/home/b1DBW7RrAwk7qlAp/,"$1,399,000","$1,400,000",Detached,"44 Hesketh Crt , North York - Victoria Village"
/on/toronto-real-estate/46-ridge-hill-dr/home/DO1w3WqVnkoy8Jg0/,"$2,899,000","$2,900,000",Detached,"46 Ridge Hill Dr , Toronto - Forest Hill North"
/on/scarborough-real-estate/77-john-bell-cres/home/4KAX7NOdnJz3eRPJ/,"$980,000","$963,000",Freehold Townhouse,"77 John Bell Cres , Scarborough - Clairlea-Birchmount"
/on/toronto-real-estate/801-63-ruskin-ave/home/0MWBVyZAKW5YKemj/,"$689,000","$675,000",Condo Townhouse,"801 - 63 Ruskin Ave , Toronto - Dovercourt-Wallace Emerson-Junction"
/on/toronto-real-estate/334-cleveland-st/home/6VLaGyG2w9BYW1ZD/,"$2,159,000","$2,100,000",Detached,"334 Cleveland St , Toronto - Mount Pleasant East"
/on/toronto-real-estate/8-keystone-ave/home/AKv53DDP4lr3MnxB/,"$899,000","$1,150,000",Detached,"8 Keystone Ave , Toronto - East End-Danforth"
/on/toronto-real-estate/10-stibbard-ave/home/aQmD7znOmP27J9Bo/,"$1,300,000","$1,801,000",Detached,"10 Stibbard Ave , Toronto - Mount Pleasant East"
/on/toronto-real-estate/75-chisholm-ave/home/EeVbOYEk2ed7x2P0/,"$1,019,000","$1,185,000",Semi-Detached,"75 Chisholm Ave , Toronto - Woodbine-Lumsden"
/on/toronto-real-estate/228-glenwood-cres/home/J6Em7bnXdXd7XBeq/,"$974,900","$930,000",Detached,"228 Glenwood Cres , Toronto - O'Connor-Parkview"
/on/north-york-real-estate/197-valley-rd/home/0ZxwR7M9v897KabB/,"$2,600,000","$1,700,000",Detached,"197 Valley Rd , North York - Bridle Path-Sunnybrook-York Mills"
/on/north-york-real-estate/6-chieftain-cres/home/nbq6y10rbb9Yo9DA/,"$4,550,000","$4,000,000",Detached,"6 Chieftain Cres , North York - St. Andrew-Windfields"
/on/scarborough-real-estate/38-stamford-sq-n/home/jAXw7QwEoOMYQOzg/,"$799,900","$950,000",Detached,"38 Stamford Sq N , Scarborough - Clairlea-Birchmount"
/on/toronto-real-estate/508-rushton-rd/home/x9w8o3mjbQjYGKjm/,"$1,695,000","$1,765,000",Detached,"508 Rushton Rd , Toronto - Humewood-Cedarvale"
/on/toronto-real-estate/124-woodmount-ave/home/5xLkv3V446ZyDBNr/,"$999,000","$1,200,000",Semi-Detached,"124 Woodmount Ave , Toronto - East York"
/on/north-york-real-estate/136-spalding-rd/home/obqB176dgZwYZajD/,"$1,230,000","$1,230,000",Detached,"136 Spalding Rd , North York - Downsview-Roding-CFB"
/on/toronto-real-estate/736-balliol-st/home/BGMnKYqepLjYw1Qr/,"$2,695,000","$2,430,000",Detached,"736 Balliol St , Toronto - Mount Pleasant East"
/on/north-york-real-estate/6-bombay-ave/home/damgL7A24On3Z1MW/,"$1,999,999","$1,950,000",Detached,"6 Bombay Ave , North York - Lansing-Westgate"
/on/toronto-real-estate/12-plains-rd/home/knbq6y1XjvjYo9DA/,"$1,549,000","$1,525,000",Detached,"12 Plains Rd , Toronto - East York"
/on/toronto-real-estate/1627-woodbine-heights-blvd/home/xLkv3V9dzVe7DBNr/,"$899,000","$920,000",Detached,"1627 Woodbine Heights Blvd , Toronto - O'Connor-Parkview"
/on/toronto-real-estate/42-coxwell-ave/home/DnM697ke5WOYbmwe/,"$799,999","$1,025,000",Semi-Detached,"42 Coxwell Ave , Toronto - Greenwood-Coxwell"
/on/toronto-real-estate/24-parkview-hill-cres/home/ZEXrx30m4pYOklNq/,"$1,999,999","$2,075,000",Detached,"24 Parkview Hill Cres , Toronto - O'Connor-Parkview"
/on/toronto-real-estate/639-caledonia-rd/home/ZNkKJ3J8G66yd4V6/,"$1,179,900","$1,150,000",Detached,"639 Caledonia Rd , Toronto - Briar Hill-Belgravia"
/on/toronto-real-estate/125-macpherson-ave/home/damgL7AlKp9yZ1MW/,"$2,995,000","$2,961,360",Semi-Detached,"125 Macpherson Ave , Toronto - Annex"
/on/north-york-real-estate/1209-5-everson-dr/home/jJKdOYrrV0ZY54lW/,"$729,900","$720,000",Condo Townhouse,"1209 - 5 Everson Dr , North York - Willowdale East"
/on/toronto-real-estate/141-evans-ave/home/N0A9X3jl2XDyvgxV/,"$1,399,000","$1,660,000",Semi-Detached,"141 Evans Ave , Toronto - Runnymede-Bloor West Village"
/on/toronto-real-estate/617-woburn-ave/home/N0A9X3j6NxK3vgxV/,"$2,298,000","$2,100,000",Detached,"617 Woburn Ave , Toronto - Bedford Park-Nortown"
/on/toronto-real-estate/30-cadorna-ave/home/mLzQ1y5E8bEyqdeK/,"$1,864,900","$1,856,000",Detached,"30 Cadorna Ave , Toronto - Danforth Village-East York"
/on/toronto-real-estate/45-athlone-rd/home/wJKR7P8Wk4O7XeLP/,"$1,679,000","$1,610,000",Detached,"45 Athlone Rd , Toronto - East York"
/on/toronto-real-estate/899-bathurst-st/home/aQmD7znOMPL7J9Bo/,"$1,049,000","$1,030,000",Freehold Townhouse,"899 Bathurst St , Toronto - Annex"
/on/toronto-real-estate/30-elmsthorpe-ave/home/4KAX7NOdGno3eRPJ/,"$2,150,000","$2,050,000",Detached,"30 Elmsthorpe Ave , Toronto - Forest Hill South"
/on/toronto-real-estate/3-vicross-rd/home/kweQp5yOrGYd0ZE2/,"$998,800","$1,080,000",Detached,"3 Vicross Rd , Toronto - O'Connor-Parkview"
/on/toronto-real-estate/921-16-laidlaw-st/home/EeVbOYEV65Kyx2P0/,"$874,900","$862,500",Condo Townhouse,"921 - 16 Laidlaw St , Toronto - South Parkdale"
/on/north-york-real-estate/19-embro-dr/home/BGMnKYqQ9AQYw1Qr/,"$3,498,000","$3,200,000",Detached,"19 EMBRO Dr , North York - Clanton Park"
/on/toronto-real-estate/13-carnahan-terr/home/owJKR7Pk9pyXeLPm/,"$929,000","$905,000",Condo Townhouse,"13 Carnahan Terr , Toronto - East End-Danforth"
/on/toronto-real-estate/41-kirknewton-rd/home/PXRla7gdJR93jEvL/,"$1,788,888","$1,703,888",Detached,"41 Kirknewton Rd , Toronto - Caledonia-Fairbank"
/on/toronto-real-estate/154-shuter-st/home/0MWBVyZ1ZbYKemjG/,"$2,999,800","$2,780,000",Detached,"154 Shuter St , Toronto - Moss Park"
/on/toronto-real-estate/67-caledonia-rd/home/02Zpj399NeO3DrK8/,"$998,000","$1,175,000",Semi-Detached,"67 Caledonia Rd , Toronto - Corso Italia-Davenport"
/on/scarborough-real-estate/2-kells-ave/home/amgL7A4vbLmyZ1MW/,"$998,000","$1,100,000",Detached,"2 Kells Ave , Scarborough - Bendale"
/on/toronto-real-estate/170-gowan-ave/home/0A9X3jP2m4myvgxV/,"$849,000","$999,000",Detached,"170 Gowan Ave , Toronto - Danforth Village-East York"
/on/north-york-real-estate/27-wigan-cres/home/gJRv53KA0a0yVPW4/,"$1,289,995","$1,645,000",Detached,"27 Wigan Cres , North York - Clanton Park"
/on/toronto-real-estate/212-20-foundry-ave/home/N0A9X3j5XNa7vgxV/,"$890,000","$860,000",Condo Townhouse,"212 - 20 Foundry Ave , Toronto - Dovercourt-Wallace Emerson-Junction"
/on/north-york-real-estate/36-wild-gingerway-rd/home/eVbOYEp2L6O3x2P0/,"$914,800","$860,000",Condo Townhouse,"36 Wild Gingerway Rd , North York - Bathurst Manor"
/on/scarborough-real-estate/14-lausanne-cres/home/5xLkv3VVo1z3DBNr/,"$995,000","$987,500",Detached,"14 Lausanne Cres , Scarborough - Guildwood"
/on/scarborough-real-estate/79-samson-cres-n/home/N0A9X3jLaXmyvgxV/,"$849,000","$875,000",Detached,"79 Samson Cres , Scarborough - Woburn"
/on/north-york-real-estate/40-30-curlew-dr/home/eQp5yO82e5Q7d0ZE/,"$849,900","$845,000",Freehold Townhouse,"40 - 30 Curlew Dr , North York - Parkwoods-Donalda"
/on/north-york-real-estate/45-vinci-cres/home/ZEXrx305r1GYOklN/,"$649,000","$1,012,000",Detached,"45 Vinci Cres , North York - Clanton Park"
/on/toronto-real-estate/115-linsmore-cres/home/ZEXrx30DMD3OklNq/,"$1,339,000","$1,315,000",Semi-Detached,"115 Linsmore Cres , Toronto - Danforth Village-East York"
/on/scarborough-real-estate/714-warden-ave/home/jJKdOYrqK4B354lW/,"$899,999","$870,000",Condo Townhouse,"714 Warden Ave , Scarborough - Clairlea-Birchmount"
/on/scarborough-real-estate/88-toynbee-tr/home/bqB176WB59M3ZajD/,"$989,000","$950,000",Detached,"88 Toynbee Tr , Scarborough - Guildwood"
/on/scarborough-real-estate/119-chestnut-cres/home/XeEn7X6NeAqYrPo8/,"$799,000","$850,000",Semi-Detached,"119 Chestnut Cres , Scarborough - Clairlea-Birchmount"
