address,lat,long
/on/richmond-hill-real-estate/204-330-red-maple-rd/home/MB5bO3xvQvQykWVP/,"$600,000","$605,000",Condo Apt,"204 - 330 Red Maple Rd , Richmond Hill - Langstaff",,,,43.85087679999999,-79.4282484
/on/etobicoke-real-estate/508-40-richview-rd/home/r56k97w00rO3KRjD/,"$729,888","$680,000",Condo Apt,"508 - 40 Richview Rd , Etobicoke - Humber Heights",,,,43.685146,-79.51595379999999
/on/mississauga-real-estate/1616-50-mississauga-valley-blvd/home/BXeEn7XKdzKyrPo8/,"$619,900","$595,000",Condo Apt,"1616 - 50 Mississauga Valley Blvd , Mississauga - Mississauga Valleys",,,,43.5897196,-79.6258245
/on/etobicoke-real-estate/24-wallis-cres/home/0ZxwR7MoA2xYKabB/,"$874,999","$815,000",Detached,"24 Wallis Cres , Etobicoke - Mount Olive-Silverstone-Jamestown",,,,43.7542917,-79.5923466
/on/vaughan-real-estate/27-novella-rd/home/b1DBW7RNNKD7qlAp/,"$1,198,000","$1,148,000",Semi-Detached,"27 Novella Rd , Vaughan - Patterson",,,,43.8404081,-79.4876544
/on/toronto-real-estate/ph03-159-wellesley-st-e/home/K8OgYBVldz4YJmG2/,"$549,990","$525,000",Condo Apt,"PH03 - 159 Wellesley St E , Toronto - Cabbagetown-South St. James Town",,,,43.6667703,-79.3748964
/on/markham-real-estate/25-ryler-way/home/9w8o3m5xxxj3GKjm/,"$1,256,900","$1,230,000",Semi-Detached,"25 Ryler Way , Markham - Cedarwood",,,,43.84258,-79.23913999999999
/on/toronto-real-estate/2611-8-eglinton-ave-e/home/kbEDRYaa8WvY1VaB/,"$659,800","$650,000",Condo Apt,"2611 - 8 Eglinton Ave E , Toronto - Mount Pleasant West",,,,43.7072077,-79.3977826
/on/markham-real-estate/34-washington-st/home/eVbOYEpAXxK3x2P0/,"$1,429,000","$1,429,000",Detached,"34 Washington St , Markham - Old Markham Village",,,,43.8767345,-79.2596069
/on/etobicoke-real-estate/405-35-fontenay-crt/home/L5VXv3lomaV7j2q8/,"$590,888","$588,000",Condo Apt,"405 - 35 Fontenay Crt , Etobicoke - Edenbridge-Humber Valley",,,,43.6828185,-79.5109251
/on/toronto-real-estate/12-51-florence-st/home/a6zqW7dV5ZgY5eZE/,"$699,000","$740,000",Condo Townhouse,"12 - 51 Florence St , Toronto - Little Portugal",,,,43.6454189,-79.43179219999999
/on/markham-real-estate/266-16-elgin-st/home/gAaOyL8D14AyGxMb/,"$779,000","$773,000",Condo Apt,"266 - 16 Elgin St , Markham - Thornhill",,,,43.81259319999999,-79.4220114
/on/vaughan-real-estate/113-solway-ave/home/LzQ1y5Ee9NnyqdeK/,"$1,338,888","$1,335,000",Detached,"113 Solway Ave , Vaughan - Maple",,,,43.8637789,-79.5162338
/on/scarborough-real-estate/44-401-sewells-rd/home/owJKR7P9wkO3XeLP/,"$698,000","$785,000",Condo Townhouse,"44 - 401 Sewells Rd , Scarborough - Rouge E11",,,,43.8171847,-79.20946930000001
/on/toronto-real-estate/53-wilson-park-rd/home/6VLaGyGk9PGyW1ZD/,"$2,199,000","$2,463,000",Detached,"53 Wilson Park Rd , Toronto - South Parkdale",,,,43.6381666,-79.44166919999999
/on/markham-real-estate/715-7373-kennedy-rd/home/RdXze3e1g6q38m9K/,"$699,900","$680,000",Condo Apt,"715 - 7373 Kennedy Rd , Markham - Milliken Mills East",,,,43.8337869,-79.30344099999999
/on/toronto-real-estate/241-lansdowne-ave/home/damgL7Aqr8b7Z1MW/,"$2,795,000","$2,700,000",Detached,"241 Lansdowne Ave , Toronto - Little Portugal",,,,43.6487763,-79.4389947
/on/vaughan-real-estate/146-laurelhurst-cres/home/MB5bO3xzP9QykWVP/,"$1,099,900","$1,090,000",Freehold Townhouse,"146 Laurelhurst Cres , Vaughan - Vellore Village",,,,43.82622809999999,-79.5561668
/on/mississauga-real-estate/302-810-scollard-crt/home/weQp5yOj8nGYd0ZE/,"$624,900","$619,000",Condo Apt,"302 - 810 Scollard Crt , Mississauga - East Credit",,,,43.59305,-79.67089
/on/vaughan-real-estate/1701-2916-highway-7-rd/home/0J6Em7bPN68YXBeq/,"$569,900","$545,000",Condo Apt,"1701 - 2916 Highway 7 Rd , Vaughan - Concord",,,,43.7962619,-79.52134629999999
/on/mississauga-real-estate/302-810-scollard-crt/home/weQp5yOj8nGYd0ZE/,"$624,900","$619,000",Condo Apt,"302 - 810 Scollard Crt , Mississauga - East Credit",,,,43.59305,-79.67089
/on/scarborough-real-estate/735-68-corporate-dr/home/a6zqW7dGnpVy5eZE/,"$518,800","$518,800",Condo Apt,"735 - 68 Corporate Dr , Scarborough - Woburn",,,,43.780487,-79.250693
/on/mississauga-real-estate/709-abana-rd/home/0MWBVyZO8Bb7Kemj/,"$949,900","$1,051,500",Semi-Detached,"709 ABANA Rd , Mississauga - Cooksville",,,,43.5857125,-79.58897929999999
/on/mississauga-real-estate/709-abana-rd/home/0MWBVyZO8Bb7Kemj/,"$949,900","$1,051,500",Semi-Detached,"709 Abana Rd , Mississauga - Cooksville",,,,43.5857125,-79.58897929999999
/on/etobicoke-real-estate/2224-5233-dundas-st-w/home/weQp5yOwNo0yd0ZE/,"$636,000","$618,888",Condo Apt,"2224 - 5233 Dundas St W , Etobicoke - Islington-City Centre West",,,,43.6388516,-79.53688509999999
/on/mississauga-real-estate/237-3025-the-credit-woodlands-dr/home/obqB176KWw3ZajDG/,"$664,900","$650,000",Condo Apt,"237 - 3025 The Credit Woodlands Dr , Mississauga - Erindale",,,,43.5529276,-79.6487662
/on/etobicoke-real-estate/1204-61-richview-rd/home/eVbOYEpA8Jn3x2P0/,"$543,000","$515,000",Condo Apt,"1204 - 61 Richview Rd , Etobicoke - Humber Heights",,,,43.684081,-79.5167385
/on/north-york-real-estate/34-pleasant-view-dr/home/Z5BX32z9vbl3Dar0/,"$1,099,000","$1,201,000",Detached,"34 Pleasant View Dr , North York - Pleasant View",,,,43.7836747,-79.3384196
/on/north-york-real-estate/64-ruscica-dr/home/DO1w3WqkQ6Ky8Jg0/,"$1,559,000","$1,475,000",Detached,"64 RUSCICA Dr , North York - Victoria Village",,,,43.7330759,-79.31238019999999
/on/pickering-real-estate/2622-castlegate-crossing-dr/home/56k97wq0OA1YKRjD/,"$899,888","$872,500",Freehold Townhouse,"2622 Castlegate Crossing , Pickering - Duffin Heights",,,,43.87197949999999,-79.086258
/on/toronto-real-estate/889c-adelaide-st-w/home/knbq6y1LJJxYo9DA/,"$899,000","$900,000",Condo Townhouse,"889C Adelaide St W , Toronto - Niagara",,,,43.642941,-79.4135848
/on/richmond-hill-real-estate/901-9191-yonge-st/home/JRv53KDld96YVPW4/,"$449,000","$500,000",Condo Apt,"901 - 9191 Yonge St , Richmond Hill - Langstaff",,,,43.8518646,-79.4314448
/on/toronto-real-estate/1406-3-massey-sq/home/BXeEn7X0wMM7rPo8/,"$529,900","$510,000",Condo Apt,"1406 - 3 Massey Sq , Toronto - Crescent Town",,,,43.696799,-79.2934126
/on/north-york-real-estate/7-lockerbie-ave/home/Z5BX32zwdmX3Dar0/,"$988,000","$940,000",Detached,"7 Lockerbie Ave , North York - Humberlea-Pelmo Park W4",,,,43.7087821,-79.5145647
/on/toronto-real-estate/4015-19-bathurst-st/home/EeVbOYEXBXB3x2P0/,"$650,000","$618,000",Condo Apt,"4015 - 19 Bathurst St , Toronto - Waterfront Communities C1",,,,43.6375621,-79.3996469
/on/toronto-real-estate/83-dunblaine-ave/home/dXawjy4WqqNYrR18/,"$2,288,000","$2,080,000",Detached,"83 Dunblaine Ave , Toronto - Bedford Park-Nortown",,,,43.7348861,-79.4238713
/on/vaughan-real-estate/2311-7890-jane-st-w/home/zVwod7v5BXMy5mGN/,"$499,000","$470,000",Condo Apt,"2311 - 7890 Jane St , Vaughan - Concord",,,,43.79755979999999,-79.52568509999999
/on/toronto-real-estate/1002-2181-yonge-st/home/b1DBW7RzdgE7qlAp/,"$939,900","$952,000",Condo Apt,"1002 - 2181 Yonge St , Toronto - Mount Pleasant West",,,,43.7053045,-79.3976065
/on/pickering-real-estate/2169-saffron-dr/home/BXeEn7XPX2g7rPo8/,"$1,298,300","$1,225,000",Detached,"2169 Saffron Dr , Pickering - Brock Ridge",,,,43.855594,-79.0753867
/on/scarborough-real-estate/11-arden-cres/home/aQmD7znkKnA7J9Bo/,"$999,880","$990,000",Detached,"11 Arden Cres , Scarborough - Clairlea-Birchmount",,,,43.7118414,-79.28803599999999
/on/toronto-real-estate/66-cliff-st/home/obqB176lWZMYZajD/,"$790,000","$960,000",Semi-Detached,"66 Cliff St , Toronto - Rockcliffe-Smythe",,,,43.6800222,-79.4850647
/on/vaughan-real-estate/26-carrville-woods-circ/home/aD6p781mqP03wRQr/,"$1,399,000","$1,391,000",Freehold Townhouse,"26 CARRVILLE WOODS Circ , Vaughan - Patterson",,,,43.8455901,-79.47854
/on/mississauga-real-estate/5100-sunray-dr/home/ZEXrx30BLXDyOklN/,"$1,299,000","$1,250,000",Detached,"5100 Sunray Dr , Mississauga - Hurontario",,,,43.5948248,-79.6713762
/on/toronto-real-estate/1004-21-overlea-blvd/home/DnM697kopV67bmwe/,"$517,000","$517,000",Condo Apt,"1004 - 21 Overlea Blvd , Toronto - Thorncliffe Park",,,,43.7039173,-79.3491307
/on/scarborough-real-estate/1103-175-bamburgh-circ/home/6zqW7dGAVevy5eZE/,"$839,900","$809,000",Condo Apt,"1103 - 175 Bamburgh Circ , Scarborough - Steeles",,,,43.8123647,-79.32475819999999
/on/mississauga-real-estate/1009-8-nahani-way/home/RdXze3eJ10vY8m9K/,"$629,000","$620,000",Condo Apt,"1009 - 8 Nahani Way , Mississauga - Hurontario",,,,43.6095441,-79.65568809999999
/on/toronto-real-estate/146-lee-ave/home/6VLaGyGJA9JYW1ZD/,"$1,289,000","$1,759,146",Semi-Detached,"146 Lee Ave , Toronto - The Beaches",,,,43.6724518,-79.2990554
/on/etobicoke-real-estate/518-prince-edward-dr-n/home/2Z5BX328Jz1yDar0/,"$2,499,999","$2,480,000",Detached,"518 Prince Edward Dr N , Etobicoke - Kingsway South",,,,43.6582764,-79.5099144
/on/etobicoke-real-estate/27-alma-dr/home/bEDRYagLLxQ71VaB/,"$999,000","$1,195,000",Detached,"27 Alma Dr , Etobicoke - Humber Heights",,,,43.6919166,-79.5197606
/on/ajax-real-estate/ph900-45-cumberland-lane/home/VgAaOyLVXGA3GxMb/,"$1,749,800","$1,670,000",Condo Apt,"PH900 - 45 Cumberland Lane , Ajax - South West",,,,43.821838,-79.013284
/on/toronto-real-estate/106-yardley-ave/home/damgL7AgxqEYZ1MW/,"$1,275,000","$1,250,000",Detached,"106 Yardley Ave , Toronto - O'Connor-Parkview",,,,43.7133669,-79.3009043
/on/scarborough-real-estate/34-henbury-pl/home/VgAaOyLDv1eyGxMb/,"$750,000","$775,000",Freehold Townhouse,"34 Henbury Pl , Scarborough - Malvern",,,,43.8037493,-79.2009425
/on/toronto-real-estate/57-st-nicholas-st/home/L4KAX7NEJ1oyeRPJ/,"$1,799,000","$1,790,000",Freehold Townhouse,"57 St Nicholas St , Toronto - Bay Street Corridor",,,,43.6671811,-79.38630309999999
/on/markham-real-estate/22-arborfield-lane/home/02Zpj39kKpPyDrK8/,"$1,950,000","$1,938,000",Detached,"22 Arborfield Lane , Markham - Markville",,,,43.8755485,-79.29699769999999
/on/mississauga-real-estate/306-3351-cawthra-rd/home/510Qqyp4Je1yLGlV/,"$730,000","$746,000",Condo Apt,"306 - 3351 Cawthra Rd , Mississauga - Applewood",,,,43.6017568,-79.6094119
/on/vaughan-real-estate/23-redfinch-cres/home/BGMnKYq80lR3w1Qr/,"$1,438,000","$1,375,000",Detached,"23 Redfinch Cres , Vaughan - Vellore Village",,,,43.82622809999999,-79.5561668
/on/etobicoke-real-estate/1005-3391-bloor-st-w/home/knbq6y1KoXB3o9DA/,"$519,000","$500,000",Condo Apt,"1005 - 3391 Bloor St , Etobicoke - Islington-City Centre West",,,,43.6442533,-79.52385249999999
/on/markham-real-estate/19-sycamore-dr/home/obqB176Zkma7ZajD/,"$1,748,000","$1,710,000",Detached,"19 Sycamore Dr , Markham - Aileen-Willowbrook",,,,43.8338006,-79.4028731
/on/north-york-real-estate/10-hirondelle-pl/home/5xLkv3VBDmn3DBNr/,"$1,788,800","$1,750,000",Detached,"10 Hirondelle Pl , North York - Parkwoods-Donalda",,,,43.7539314,-79.32638060000001
/on/pickering-real-estate/1582-winville-rd/home/BDO1w3WqQZVy8Jg0/,"$1,299,000","$1,270,000",Detached,"1582 winville Rd , Pickering - Duffin Heights",,,,43.8766482,-79.0958552
/on/mississauga-real-estate/27-3025-cedarglen-gate/home/bqB176WlB8a3ZajD/,"$629,999","$590,000",Condo Townhouse,"27 - 3025 Cedarglen Gate , Mississauga - Erindale",,,,43.56213,-79.63862999999999
/on/scarborough-real-estate/113-dali-cres/home/0J6Em7b2xdw7XBeq/,"$1,199,000","$1,200,000",Detached,"113 Dali Cres , Scarborough - Rouge E11",,,,43.8040651,-79.18080309999999
/on/north-york-real-estate/112-25-adra-grado-way/home/dXawjy4LxkmyrR18/,"$988,888","$1,130,000",Condo Townhouse,"112 - 25 Adra Grado Way , North York - Bayview Village",,,,43.7763756,-79.3659472
/on/toronto-real-estate/2711-100-dalhousie-st/home/5VXv3lX5GJE3j2q8/,"$589,900","$569,000",Condo Apt,"2711 - 100 Dalhousie St , Toronto - Church-Yonge Corridor",,,,43.65631740000001,-79.37669629999999
/on/mississauga-real-estate/71-onaway-rd/home/XRla7gxe16P3jEvL/,"$1,680,000","$1,650,000",Detached,"71 Onaway Rd , Mississauga - Port Credit",,,,43.5612477,-79.56993589999999
/on/toronto-real-estate/544-manning-avenue/home/xLkv3V9p5nz7DBNr/,"$1,250,000","$1,250,000",Semi-Detached,"544 Manning Ave , Toronto - Palmerston-Little Italy",,,,43.66073600000001,-79.41502
/on/pickering-real-estate/2528-castlegate-crossing/home/B5bO3xXGW2V3kWVP/,"$895,000","$955,198",Freehold Townhouse,"2528 Castlegate Crossing , Pickering - Duffin Heights",,,,43.8734829,-79.0860654
/on/richmond-hill-real-estate/301-weldrick-rd-e/home/pxmZRW7n6P7EBO9J/,"$2,088,000","$1,980,000",Detached,"301 Weldrick Rd E , Richmond Hill - Observatory",,,,43.8671581,-79.4197378
/on/etobicoke-real-estate/24-duncairn-dr/home/obqB176ZZgw7ZajD/,"$1,399,900","$1,300,000",Detached,"24 Duncairn Dr , Etobicoke - Princess-Rosethorn",,,,43.66078,-79.5538243
/on/markham-real-estate/96-sunway-sq/home/J6Em7bn9RBg7XBeq/,"$1,150,000","$1,140,000",Freehold Townhouse,"96 Sunway Sq , Markham - Raymerville",,,,43.8753802,-79.284639
/on/north-york-real-estate/10-cedar-springs-grve/home/XeEn7X6DNAdYrPo8/,"$1,550,000","$1,518,000",Detached,"10 Cedar Springs Grve , North York - Bathurst Manor",,,,43.7684072,-79.458984
/on/richmond-hill-real-estate/41-steepleview-cres/home/JRv53KDljdPYVPW4/,"$948,000","$957,500",Freehold Townhouse,"41 Steepleview Cres , Richmond Hill - North Richvale",,,,43.8667226,-79.4430895
/on/vaughan-real-estate/92-east-s-corners-blvd/home/BDO1w3WV1kV78Jg0/,"$1,099,900","$1,100,000",Freehold Townhouse,"92 East's Corners Blvd , Vaughan - Kleinburg",,,,43.8313512,-79.65817870000001
/on/scarborough-real-estate/20-sundance-cres/home/NkKJ3JdNQE1yd4V6/,"$869,900","$840,000",Detached,"20 Sundance Cres , Scarborough - Woburn",,,,43.7698752,-79.2108142
/on/toronto-real-estate/414-jones-ave/home/02Zpj394aEq7DrK8/,"$1,120,000","$1,080,000",Semi-Detached,"414 Jones Ave , Toronto - Blake-Jones",,,,43.6744486,-79.33807329999999
/on/toronto-real-estate/3105-30-nelson-st-e/home/PXRla7gxKB93jEvL/,"$599,800","$720,000",Condo Apt,"3105 - 30 Nelson St , Toronto - Waterfront Communities C1",,,,43.6490142,-79.3885152
/on/markham-real-estate/306-32-clegg-rd/home/knbq6y1lee0Yo9DA/,"$765,000","$752,500",Condo Apt,"306 - 32 Clegg Rd , Markham - Unionville",,,,43.8534781,-79.33688430000001
/on/toronto-real-estate/117-glebemount-ave/home/LzQ1y5E95bjyqdeK/,"$1,100,000","$1,028,000",Semi-Detached,"117 Glebemount Ave , Toronto - Danforth",,,,43.6882617,-79.31889489999999
/on/toronto-real-estate/1542-davenport-rd/home/0Zaw5YonJX43n961/,"$1,150,000","$1,100,000",Semi-Detached,"1542 Davenport Rd , Toronto - Corso Italia-Davenport",,,,43.67205939999999,-79.4461463
/on/scarborough-real-estate/3-301-bridletowne-circ/home/VgAaOyLKrdeYGxMb/,"$856,000","$840,000",Condo Townhouse,"3 - 301 Bridletowne Circ , Scarborough - L'Amoreaux",,,,43.7918492,-79.31561909999999
/on/mississauga-real-estate/27-3025-cedarglen-gate/home/bqB176WlB8a3ZajD/,"$629,999","$590,000",Condo Townhouse,"27 - 3025 Cedarglen Gate , Mississauga - Erindale",,,,43.56213,-79.63862999999999
/on/scarborough-real-estate/113-dali-cres/home/0J6Em7b2xdw7XBeq/,"$1,199,000","$1,200,000",Detached,"113 Dali Cres , Scarborough - Rouge E11",,,,43.8040651,-79.18080309999999
/on/north-york-real-estate/112-25-adra-grado-way/home/dXawjy4LxkmyrR18/,"$988,888","$1,130,000",Condo Townhouse,"112 - 25 Adra Grado Way , North York - Bayview Village",,,,43.7763756,-79.3659472
/on/toronto-real-estate/2711-100-dalhousie-st/home/5VXv3lX5GJE3j2q8/,"$589,900","$569,000",Condo Apt,"2711 - 100 Dalhousie St , Toronto - Church-Yonge Corridor",,,,43.65631740000001,-79.37669629999999
/on/mississauga-real-estate/71-onaway-rd/home/XRla7gxe16P3jEvL/,"$1,680,000","$1,650,000",Detached,"71 Onaway Rd , Mississauga - Port Credit",,,,43.5612477,-79.56993589999999
/on/toronto-real-estate/544-manning-avenue/home/xLkv3V9p5nz7DBNr/,"$1,250,000","$1,250,000",Semi-Detached,"544 Manning Ave , Toronto - Palmerston-Little Italy",,,,43.66073600000001,-79.41502
/on/pickering-real-estate/2528-castlegate-crossing/home/B5bO3xXGW2V3kWVP/,"$895,000","$955,198",Freehold Townhouse,"2528 Castlegate Crossing , Pickering - Duffin Heights",,,,43.8734829,-79.0860654
/on/richmond-hill-real-estate/301-weldrick-rd-e/home/pxmZRW7n6P7EBO9J/,"$2,088,000","$1,980,000",Detached,"301 Weldrick Rd E , Richmond Hill - Observatory",,,,43.8671581,-79.4197378
/on/etobicoke-real-estate/24-duncairn-dr/home/obqB176ZZgw7ZajD/,"$1,399,900","$1,300,000",Detached,"24 Duncairn Dr , Etobicoke - Princess-Rosethorn",,,,43.66078,-79.5538243
/on/markham-real-estate/96-sunway-sq/home/J6Em7bn9RBg7XBeq/,"$1,150,000","$1,140,000",Freehold Townhouse,"96 Sunway Sq , Markham - Raymerville",,,,43.8753802,-79.284639
/on/north-york-real-estate/10-cedar-springs-grve/home/XeEn7X6DNAdYrPo8/,"$1,550,000","$1,518,000",Detached,"10 Cedar Springs Grve , North York - Bathurst Manor",,,,43.7684072,-79.458984
/on/richmond-hill-real-estate/41-steepleview-cres/home/JRv53KDljdPYVPW4/,"$948,000","$957,500",Freehold Townhouse,"41 Steepleview Cres , Richmond Hill - North Richvale",,,,43.8667226,-79.4430895
/on/vaughan-real-estate/92-east-s-corners-blvd/home/BDO1w3WV1kV78Jg0/,"$1,099,900","$1,100,000",Freehold Townhouse,"92 East's Corners Blvd , Vaughan - Kleinburg",,,,43.8313512,-79.65817870000001
/on/scarborough-real-estate/20-sundance-cres/home/NkKJ3JdNQE1yd4V6/,"$869,900","$840,000",Detached,"20 Sundance Cres , Scarborough - Woburn",,,,43.7698752,-79.2108142
/on/toronto-real-estate/414-jones-ave/home/02Zpj394aEq7DrK8/,"$1,120,000","$1,080,000",Semi-Detached,"414 Jones Ave , Toronto - Blake-Jones",,,,43.6744486,-79.33807329999999
/on/toronto-real-estate/3105-30-nelson-st-e/home/PXRla7gxKB93jEvL/,"$599,800","$720,000",Condo Apt,"3105 - 30 Nelson St , Toronto - Waterfront Communities C1",,,,43.6490142,-79.3885152
/on/markham-real-estate/306-32-clegg-rd/home/knbq6y1lee0Yo9DA/,"$765,000","$752,500",Condo Apt,"306 - 32 Clegg Rd , Markham - Unionville",,,,43.8534781,-79.33688430000001
/on/toronto-real-estate/117-glebemount-ave/home/LzQ1y5E95bjyqdeK/,"$1,100,000","$1,028,000",Semi-Detached,"117 Glebemount Ave , Toronto - Danforth",,,,43.6882617,-79.31889489999999
/on/toronto-real-estate/1542-davenport-rd/home/0Zaw5YonJX43n961/,"$1,150,000","$1,100,000",Semi-Detached,"1542 Davenport Rd , Toronto - Corso Italia-Davenport",,,,43.67205939999999,-79.4461463
/on/scarborough-real-estate/3-301-bridletowne-circ/home/VgAaOyLKrdeYGxMb/,"$856,000","$840,000",Condo Townhouse,"3 - 301 Bridletowne Circ , Scarborough - L'Amoreaux",,,,43.7918492,-79.31561909999999
/on/richmond-hill-real-estate/613-8763-bayview-ave/home/knbq6y1K8JB3o9DA/,"$500,000","$475,000",Condo Apt,"613 - 8763 BAYVIEW Ave , Richmond Hill - Doncrest",,,,43.8453488,-79.4075254
/on/richmond-hill-real-estate/309-8763-bayview-ave/home/MB5bO3x8v0g3kWVP/,"$625,000","$575,000",Condo Apt,"309 - 8763 Bayview Ave , Richmond Hill - Doncrest",,,,43.8453488,-79.4075254
/on/north-york-real-estate/219-ellerslie-ave/home/5VXv3lXe1rV3j2q8/,"$2,048,000","$2,000,000",Detached,"219 Ellerslie Ave , North York - Willowdale West",,,,43.769056,-79.4233672
/on/north-york-real-estate/lph-1-28-byng-ave/home/XRla7gxeGbG3jEvL/,"$679,900","$679,000",Condo Apt,"LPH 1 - 28 BYNG Ave , North York - Willowdale East",,,,43.77712409999999,-79.4134897
/on/mississauga-real-estate/4096-claypine-rise/home/2Zpj39EkKeO3DrK8/,"$1,599,000","$1,525,000",Detached,"4096 Claypine Rise , Mississauga - Rathwood",,,,43.6403164,-79.60120979999999
/on/etobicoke-real-estate/914-1185-the-queensway-ave/home/JjAXw7QaB6M7QOzg/,"$534,900","$530,000",Condo Apt,"914 - 1185 The Queensway , Etobicoke - Islington-City Centre West",,,,43.6218008,-79.5215288
/on/toronto-real-estate/108-seaton-st/home/XeEn7X6rwOoYrPo8/,"$1,799,000","$1,725,000",Freehold Townhouse,"108 Seaton St , Toronto - Moss Park",,,,43.6573929,-79.3691967
/on/etobicoke-real-estate/23-augustus-terr/home/XeEn7X6DKE0YrPo8/,"$1,288,000","$1,285,000",Condo Townhouse,"23 AUGUSTUS Terr , Etobicoke - Islington-City Centre West",,,,43.63298,-79.52037
/on/pickering-real-estate/1184-pebblestone-cres/home/JjAXw7QwWMpYQOzg/,"$1,299,990","$1,235,000",Detached,"1184 Pebblestone Cres , Pickering - Liverpool",,,,43.8466428,-79.1032802
/on/north-york-real-estate/2006-1-pemberton-ave/home/5xLkv3VgKZYDBNrW/,"$519,000","$506,000",Condo Apt,"2006 - 1 Pemberton Ave , North York - Newtonbrook East",,,,43.78087420000001,-79.414255
/on/toronto-real-estate/3407-55-bremner-blvd/home/weQp5yOJoKBYd0ZE/,"$879,000","$865,000",Condo Apt,"3407 - 55 Bremner Blvd , Toronto - Waterfront Communities C1",,,,43.642884,-79.3804767
